reading_id,machine_id,timestamp,avg_fuel_consumption_rate,idle_fuel_consumption_pct,rpm_variance,coolant_temp_anomalies,productive_time_mins,idle_time_mins,vibration_anomalies,overload_cycles,over_speed_events,tire_pressure_deviations,error_code_frequency,battery_low_voltage_events
500551,43,2025-08-27T18:00:00Z,7.373,80.73,26.34,1,0,15,0,0,0,0,0,0
500552,43,2025-08-27T18:15:00Z,7.36,64.5,74.63,0,0,15,0,0,0,0,0,0
500553,43,2025-08-27T18:30:00Z,5.815,83.26,66.63,0,0,15,0,0,0,0,0,0
500554,43,2025-08-27T18:45:00Z,6.846,79.15,96.86,0,0,15,0,0,0,0,0,0
500555,43,2025-08-27T19:00:00Z,6.894,80.87,87.94,0,0,15,0,0,0,0,0,0
500556,43,2025-08-27T19:15:00Z,5.869,19.39,57.39,0,3,12,0,0,0,0,0,0
500557,43,2025-08-27T19:30:00Z,5.238,22.77,25.33,0,2,13,0,0,1,0,0,0
500558,43,2025-08-27T19:45:00Z,4.922,30.98,48.23,0,2,13,0,0,0,0,0,0
500559,43,2025-08-27T20:00:00Z,4.881,24.55,58.65,0,3,12,0,0,0,0,0,0
500560,43,2025-08-27T20:15:00Z,5.107,26.96,130.8,0,2,13,16,14,0,0,0,0
500561,43,2025-08-27T20:30:00Z,4.659,29.34,127.58,0,3,12,9,9,0,0,0,0
500562,43,2025-08-27T20:45:00Z,4.991,18.93,191.4,0,2,13,12,15,0,0,0,0
500563,43,2025-08-27T21:00:00Z,4.793,23.7,147.98,0,2,13,18,8,0,0,0,0
500564,43,2025-08-27T21:15:00Z,4.93,28.85,151.93,0,3,12,17,13,0,0,0,0
500565,43,2025-08-27T21:30:00Z,5.476,31.97,133.56,0,2,13,18,6,0,0,0,0
500566,43,2025-08-27T21:45:00Z,4.291,26.71,189.48,0,2,13,16,6,0,0,0,0
500567,43,2025-08-27T22:00:00Z,4.43,26.45,142.86,0,2,13,14,12,0,1,0,0
500568,43,2025-08-27T22:15:00Z,4.585,24.11,156.29,0,3,12,9,16,0,0,0,0
500569,43,2025-08-27T22:30:00Z,4.572,20.77,128.55,0,3,12,13,16,0,1,0,0
500570,43,2025-08-27T22:45:00Z,5.025,25.33,185.47,0,3,12,14,9,0,0,0,0
500571,43,2025-08-27T23:00:00Z,5.295,25.98,51.75,0,2,13,0,0,0,0,0,0
500572,43,2025-08-27T23:15:00Z,5.56,29.49,66.3,0,2,13,0,0,0,1,0,0
500573,43,2025-08-27T23:30:00Z,4.586,29.14,61.63,0,3,12,0,0,0,0,0,0
500574,43,2025-08-27T23:45:00Z,5.312,21.46,61.79,0,2,13,0,0,0,0,0,0
500575,43,2025-08-28T00:00:00Z,7.443,7.72,69.74,0,15,0,0,0,22,13,0,0
500576,43,2025-08-28T00:15:00Z,6.881,9.76,68.98,0,15,0,0,1,23,14,1,0
500577,43,2025-08-28T00:30:00Z,6.017,7.04,45.56,0,15,0,1,0,13,14,0,0
500578,43,2025-08-28T00:45:00Z,8.62,9.55,94.3,0,15,0,0,0,16,16,0,0
500579,43,2025-08-28T01:00:00Z,7.278,5.81,37.68,0,15,0,0,0,13,17,0,0
500580,43,2025-08-28T01:15:00Z,8.905,6.67,63.43,0,15,0,0,0,22,15,0,0
500581,43,2025-08-28T01:30:00Z,6.037,6.87,72.02,0,15,0,0,0,22,12,1,0
500582,43,2025-08-28T01:45:00Z,7.318,9.37,58.31,0,15,0,0,1,22,10,0,0
500583,43,2025-08-28T02:00:00Z,6.971,5.2,6.29,0,15,0,0,0,16,7,0,0
500584,43,2025-08-28T02:15:00Z,8.802,5.89,43.56,0,15,0,0,0,8,11,0,0
500585,43,2025-08-28T02:30:00Z,8.052,4.52,28.24,0,15,0,0,0,22,8,0,0
500586,43,2025-08-28T02:45:00Z,4.811,23.17,64.65,0,2,13,0,0,0,0,0,0
500587,43,2025-08-28T03:00:00Z,5.257,24.32,68.1,0,2,13,1,0,0,0,1,0
500588,43,2025-08-28T03:15:00Z,4.39,25.43,58.97,0,2,13,0,0,0,0,0,0
500589,43,2025-08-28T03:30:00Z,4.449,18.42,37.64,0,2,13,0,0,0,0,0,0
500590,43,2025-08-28T03:45:00Z,5.261,29.2,36.74,0,3,12,0,0,0,0,24,6
500591,43,2025-08-28T04:00:00Z,5.472,28.69,55.41,0,2,13,0,0,0,0,15,11
500592,43,2025-08-28T04:15:00Z,4.938,25.6,50.42,0,3,12,0,0,0,0,19,7
500593,43,2025-08-28T04:30:00Z,5.667,28.58,64.04,0,2,13,0,0,0,0,11,15
500594,43,2025-08-28T04:45:00Z,4.371,31.51,64.75,1,2,13,0,0,0,0,10,14
500595,43,2025-08-28T05:00:00Z,4.576,33.29,47.92,0,3,12,0,0,0,0,10,7
500596,43,2025-08-28T05:15:00Z,4.976,22.95,66.88,0,3,12,0,1,0,0,0,0
500597,43,2025-08-28T05:30:00Z,4.526,19.59,92.95,0,2,13,0,0,0,0,0,0
500598,43,2025-08-28T05:45:00Z,4.702,28.94,86.99,0,3,12,0,0,0,0,0,0
500599,43,2025-08-28T06:00:00Z,4.692,26.83,38.46,0,3,12,0,1,0,0,0,0
500600,55,2025-08-27T05:12:00Z,5.899,22.72,66.44,0,3,12,0,0,0,1,0,0
500601,55,2025-08-27T05:27:00Z,6.046,23.98,26.7,0,3,12,0,0,0,1,0,0
500602,55,2025-08-27T05:42:00Z,7.273,25.57,76.23,0,2,13,0,0,0,0,1,0
500603,55,2025-08-27T05:57:00Z,6.535,24.94,69.76,0,2,13,0,1,0,0,0,0
500604,55,2025-08-27T06:12:00Z,5.825,30.44,42.46,0,3,12,0,0,0,1,0,0
500605,55,2025-08-27T06:27:00Z,6.276,27.71,52.31,0,2,13,0,0,0,0,0,0
500606,55,2025-08-27T06:42:00Z,6.054,32.28,75.61,0,2,13,0,0,0,0,0,0
500607,55,2025-08-27T06:57:00Z,7.053,31.23,30.79,0,2,13,0,0,0,0,1,0
500608,55,2025-08-27T07:12:00Z,5.801,35.46,52.07,0,3,12,1,0,0,0,0,0
500609,55,2025-08-27T07:27:00Z,6.087,25.63,56.07,0,3,12,0,0,0,0,1,0
500610,55,2025-08-27T07:42:00Z,12.072,74.66,73.47,0,2,13,0,0,0,0,0,0
500611,55,2025-08-27T07:57:00Z,13.532,71.9,58.09,0,2,13,0,0,0,0,0,0
500612,55,2025-08-27T08:12:00Z,10.626,77.75,41.48,0,2,13,0,0,0,0,0,0
500613,55,2025-08-27T08:27:00Z,12.425,82.59,108.25,0,1,14,0,0,0,0,0,0
500614,55,2025-08-27T08:42:00Z,10.23,73.58,63.68,0,0,15,0,0,0,0,0,0
500615,55,2025-08-27T08:57:00Z,13.455,71.86,55.84,0,1,14,0,0,0,0,0,0
500616,55,2025-08-27T09:12:00Z,10.963,90.64,57.21,0,2,13,0,0,0,0,0,0
500617,55,2025-08-27T09:27:00Z,11.12,75.96,5.0,0,1,14,0,0,0,0,0,0
500618,55,2025-08-27T09:42:00Z,12.278,83.03,70.34,0,1,14,2,0,0,0,0,0
500619,55,2025-08-27T09:57:00Z,13.225,77.12,52.74,0,1,14,0,0,0,0,0,0
500620,55,2025-08-27T10:12:00Z,13.387,89.45,73.46,0,2,13,0,0,0,0,0,0
500621,55,2025-08-27T10:27:00Z,6.188,18.2,66.48,0,8,7,0,0,0,0,0,0
500622,55,2025-08-27T10:42:00Z,6.652,14.44,8.96,0,8,7,0,0,0,0,0,0
500623,55,2025-08-27T10:57:00Z,6.158,24.82,46.74,0,6,9,0,0,0,0,0,0
500624,55,2025-08-27T11:12:00Z,6.252,22.16,65.82,0,7,8,0,0,0,0,0,0
500625,55,2025-08-27T11:27:00Z,6.921,22.43,64.61,0,7,8,0,0,0,0,0,0
500626,55,2025-08-27T11:42:00Z,6.532,20.68,37.72,1,7,8,0,0,1,0,0,0
500627,55,2025-08-27T11:57:00Z,4.737,23.97,28.91,0,8,7,0,0,0,0,0,0
500628,55,2025-08-27T12:12:00Z,6.875,22.13,35.54,0,7,8,0,0,0,0,0,0
500629,55,2025-08-27T12:27:00Z,5.822,28.57,43.84,0,8,7,0,0,0,0,0,0
500630,55,2025-08-27T12:42:00Z,6.616,20.58,307.37,5,8,7,1,0,0,0,0,0
500631,55,2025-08-27T12:57:00Z,5.975,18.94,260.6,9,8,7,0,0,0,0,0,0
500632,55,2025-08-27T13:12:00Z,6.015,18.51,313.61,7,7,8,0,0,0,1,0,0
500633,55,2025-08-27T13:27:00Z,6.071,27.35,301.55,9,7,8,0,0,0,0,0,0
500634,55,2025-08-27T13:42:00Z,5.288,25.36,303.58,4,7,8,0,0,0,0,1,0
500635,55,2025-08-27T13:57:00Z,5.991,18.92,338.59,7,8,7,0,1,0,0,0,0
500636,55,2025-08-27T14:12:00Z,5.887,23.8,54.05,0,7,8,0,0,0,0,0,0
500637,55,2025-08-27T14:27:00Z,6.316,27.19,45.08,0,8,7,0,1,0,0,0,0
500638,55,2025-08-27T14:42:00Z,6.185,21.55,11.5,0,7,8,0,0,0,0,0,0
500639,55,2025-08-27T14:57:00Z,6.181,22.41,47.22,0,9,6,0,0,0,0,0,0
500640,55,2025-08-27T15:12:00Z,6.229,26.16,48.05,0,8,7,0,0,0,0,1,0
500641,55,2025-08-27T15:27:00Z,5.862,24.28,61.49,0,7,8,0,0,0,0,0,0
500642,55,2025-08-27T15:42:00Z,5.998,25.7,90.47,0,8,7,0,0,0,0,0,0
500643,55,2025-08-27T15:57:00Z,6.378,17.17,39.45,0,6,9,0,0,1,0,0,0
500644,55,2025-08-27T16:12:00Z,6.864,23.45,48.92,0,6,9,0,0,0,0,0,0
500645,55,2025-08-27T16:27:00Z,9.254,82.07,29.82,0,0,15,1,0,0,0,0,0
500646,55,2025-08-27T16:42:00Z,9.209,77.99,68.09,0,0,15,1,0,0,0,0,0
500647,55,2025-08-27T16:57:00Z,7.017,60.23,76.68,0,0,15,0,0,0,0,0,0
500648,55,2025-08-27T17:12:00Z,7.873,74.62,28.11,0,0,15,0,0,0,0,0,0
500649,55,2025-08-27T17:27:00Z,7.58,88.08,33.39,0,0,15,1,0,0,0,0,0
500650,55,2025-08-27T17:42:00Z,7.026,89.25,83.86,0,0,15,0,0,0,0,0,0
500651,55,2025-08-27T17:57:00Z,9.528,85.07,78.89,0,0,15,0,0,0,0,0,0
500652,55,2025-08-27T18:12:00Z,8.923,87.73,56.28,0,0,15,0,0,0,0,0,0
500653,55,2025-08-27T18:27:00Z,7.265,73.52,65.46,0,0,15,0,0,0,0,0,0
500654,55,2025-08-27T18:42:00Z,6.626,87.63,22.79,0,0,15,0,0,0,0,0,0
500655,55,2025-08-27T18:57:00Z,7.997,72.86,62.32,0,0,15,0,0,0,0,0,0
500656,55,2025-08-27T19:12:00Z,6.696,20.34,40.68,0,3,12,0,0,0,0,0,0
500657,55,2025-08-27T19:27:00Z,6.968,24.58,58.22,0,2,13,0,0,0,0,0,0
500658,55,2025-08-27T19:42:00Z,6.375,31.71,70.87,0,3,12,0,0,0,0,0,0
500659,55,2025-08-27T19:57:00Z,5.008,22.72,41.34,0,2,13,0,0,0,0,0,0
500660,55,2025-08-27T20:12:00Z,5.464,27.03,238.09,0,2,13,19,15,0,0,0,0
500661,55,2025-08-27T20:27:00Z,6.181,18.09,164.62,0,3,12,9,13,0,0,0,0
500662,55,2025-08-27T20:42:00Z,5.56,22.86,120.78,0,3,12,12,11,0,0,0,0
500663,55,2025-08-27T20:57:00Z,6.087,29.71,162.39,0,3,12,18,11,0,0,0,0
500664,55,2025-08-27T21:12:00Z,6.725,25.07,154.41,0,2,13,15,14,0,0,0,0
500665,55,2025-08-27T21:27:00Z,5.447,23.37,158.53,0,3,12,23,15,0,0,0,0
500666,55,2025-08-27T21:42:00Z,6.728,30.18,235.48,0,3,12,14,9,0,0,0,0
500667,55,2025-08-27T21:57:00Z,6.735,35.81,137.2,1,2,13,21,12,0,0,0,0
500668,55,2025-08-27T22:12:00Z,6.893,31.99,197.42,0,3,12,9,7,0,0,0,0
500669,55,2025-08-27T22:27:00Z,6.092,37.15,200.55,0,2,13,15,13,0,0,0,0
500670,55,2025-08-27T22:42:00Z,5.951,23.24,202.57,0,2,13,24,6,0,1,0,0
500671,55,2025-08-27T22:57:00Z,5.493,29.89,68.33,0,3,12,1,0,0,1,0,0
500672,55,2025-08-27T23:12:00Z,5.125,24.96,45.85,0,3,12,0,0,0,0,0,0
500673,55,2025-08-27T23:27:00Z,7.1,29.21,27.44,0,3,12,0,0,0,1,0,0
500674,55,2025-08-27T23:42:00Z,5.989,22.93,37.73,0,3,12,1,0,0,0,0,0
500675,55,2025-08-27T23:57:00Z,9.702,7.72,40.86,1,15,0,0,0,14,19,0,0
500676,55,2025-08-28T00:12:00Z,9.734,3.56,54.8,0,15,0,0,0,20,15,0,0
500677,55,2025-08-28T00:27:00Z,8.433,5.5,29.41,1,15,0,0,0,14,6,0,0
500678,55,2025-08-28T00:42:00Z,7.595,5.17,81.29,0,15,0,0,0,13,18,0,0
500679,55,2025-08-28T00:57:00Z,8.115,3.34,69.59,0,15,0,0,0,9,7,0,0
500680,55,2025-08-28T01:12:00Z,9.855,6.35,22.66,0,15,0,0,0,18,8,0,0
500681,55,2025-08-28T01:27:00Z,7.478,7.63,70.27,0,15,0,0,0,23,18,0,0
500682,55,2025-08-28T01:42:00Z,7.567,3.36,55.37,0,15,0,1,0,12,6,0,0
500683,55,2025-08-28T01:57:00Z,8.77,5.51,76.59,0,15,0,0,0,18,15,0,0
500684,55,2025-08-28T02:12:00Z,9.236,9.1,15.31,0,15,0,0,0,10,7,0,0
500685,55,2025-08-28T02:27:00Z,9.374,3.77,73.98,0,15,0,0,0,17,13,1,0
500686,55,2025-08-28T02:42:00Z,5.982,25.82,35.98,0,2,13,0,0,0,0,0,0
500687,55,2025-08-28T02:57:00Z,6.592,31.55,45.77,0,2,13,0,0,1,0,0,0
500688,55,2025-08-28T03:12:00Z,6.249,21.07,75.1,0,2,13,0,0,0,0,0,0
500689,55,2025-08-28T03:27:00Z,5.425,25.78,41.18,0,2,13,0,0,0,0,0,0
500690,55,2025-08-28T03:42:00Z,6.563,27.67,74.1,0,2,13,0,1,0,0,20,7
500691,55,2025-08-28T03:57:00Z,5.648,23.7,72.01,0,3,12,0,0,0,0,24,10
500692,55,2025-08-28T04:12:00Z,6.896,32.61,45.79,0,2,13,0,0,0,0,13,5
500693,55,2025-08-28T04:27:00Z,6.587,29.37,49.86,0,3,12,0,0,0,0,14,6
500694,55,2025-08-28T04:42:00Z,6.201,29.22,50.21,0,2,13,0,0,0,0,17,15
500695,55,2025-08-28T04:57:00Z,6.385,25.59,47.56,0,3,12,0,0,0,0,23,5
500696,55,2025-08-28T05:12:00Z,5.697,32.25,34.58,0,2,13,0,0,0,0,0,0
500697,55,2025-08-28T05:27:00Z,6.977,30.2,81.25,0,3,12,0,0,0,1,0,0
500698,55,2025-08-28T05:42:00Z,5.985,28.65,22.58,0,2,13,0,0,0,0,0,0
500699,55,2025-08-28T05:57:00Z,5.626,31.39,56.94,0,2,13,0,0,0,0,0,0
500700,57,2025-08-27T05:09:00Z,4.553,28.5,52.43,0,3,12,0,0,0,1,0,0
500701,57,2025-08-27T05:24:00Z,5.29,24.91,54.31,0,3,12,0,0,0,0,0,0
500702,57,2025-08-27T05:39:00Z,5.252,21.92,72.26,0,2,13,0,0,0,0,0,0
500703,57,2025-08-27T05:54:00Z,4.783,22.67,76.07,0,3,12,0,0,0,0,0,0
500704,57,2025-08-27T06:09:00Z,4.799,27.89,58.33,0,2,13,0,0,0,0,0,0
500705,57,2025-08-27T06:24:00Z,4.905,26.74,86.51,0,3,12,0,0,0,0,0,0
500706,57,2025-08-27T06:39:00Z,3.984,24.03,43.89,0,3,12,0,0,0,0,0,0
500707,57,2025-08-27T06:54:00Z,4.825,24.6,65.95,0,2,13,0,0,0,0,0,0
500708,57,2025-08-27T07:09:00Z,4.526,28.48,49.55,0,2,13,0,0,0,1,0,0
500709,57,2025-08-27T07:24:00Z,5.367,21.88,34.03,1,2,13,0,0,0,0,0,0
500710,57,2025-08-27T07:39:00Z,10.334,94.87,47.47,0,2,13,0,0,0,0,1,0
500711,57,2025-08-27T07:54:00Z,11.157,92.77,22.8,1,0,15,0,1,0,0,0,0
500712,57,2025-08-27T08:09:00Z,11.015,72.28,37.65,0,3,12,0,0,0,0,0,0
500713,57,2025-08-27T08:24:00Z,9.358,76.96,38.54,1,0,15,0,0,0,0,0,0
500714,57,2025-08-27T08:39:00Z,9.308,73.46,49.99,0,2,13,0,0,0,0,0,1
500715,57,2025-08-27T08:54:00Z,10.517,78.79,42.95,0,0,15,0,0,0,0,0,0
500716,57,2025-08-27T09:09:00Z,10.816,90.81,38.37,0,0,15,0,0,0,0,0,0
500717,57,2025-08-27T09:24:00Z,10.481,87.27,90.51,0,1,14,0,0,0,0,0,0
500718,57,2025-08-27T09:39:00Z,11.209,72.46,79.03,0,1,14,0,0,0,0,0,0
500719,57,2025-08-27T09:54:00Z,9.29,93.47,46.51,0,0,15,0,0,0,0,0,0
500720,57,2025-08-27T10:09:00Z,9.635,83.49,53.15,0,2,13,0,0,0,0,0,0
500721,57,2025-08-27T10:24:00Z,5.394,22.86,36.42,0,7,8,0,0,0,0,0,0
500722,57,2025-08-27T10:39:00Z,5.047,23.45,79.77,1,7,8,1,0,0,0,0,0
500723,57,2025-08-27T10:54:00Z,4.76,24.09,44.94,0,6,9,0,0,0,0,0,0
500724,57,2025-08-27T11:09:00Z,5.305,22.44,69.1,0,8,7,0,0,0,0,0,0
500725,57,2025-08-27T11:24:00Z,4.636,15.88,79.43,0,9,6,0,0,0,0,0,0
500726,57,2025-08-27T11:39:00Z,5.564,18.72,73.7,0,7,8,0,0,1,0,0,0
500727,57,2025-08-27T11:54:00Z,5.077,14.43,31.92,0,9,6,0,0,0,0,0,0
500728,57,2025-08-27T12:09:00Z,4.564,21.65,60.96,0,8,7,0,0,0,0,0,0
500729,57,2025-08-27T12:24:00Z,4.555,23.06,43.76,0,8,7,0,0,0,0,0,0
500730,57,2025-08-27T12:39:00Z,4.528,20.78,229.49,5,8,7,0,0,0,0,0,0
500731,57,2025-08-27T12:54:00Z,4.656,23.24,258.94,9,9,6,0,0,0,0,0,0
500732,57,2025-08-27T13:09:00Z,5.223,21.06,221.83,6,7,8,0,0,0,0,0,0
500733,57,2025-08-27T13:24:00Z,5.023,18.59,335.23,4,8,7,0,0,0,0,0,0
500734,57,2025-08-27T13:39:00Z,4.731,19.06,330.96,4,8,7,0,0,0,0,0,0
500735,57,2025-08-27T13:54:00Z,5.188,19.74,312.5,7,7,8,0,0,0,0,0,1
500736,57,2025-08-27T14:09:00Z,4.579,20.63,52.37,0,9,6,0,0,0,0,0,0
500737,57,2025-08-27T14:24:00Z,4.9,19.82,51.03,0,9,6,0,0,0,0,0,0
500738,57,2025-08-27T14:39:00Z,5.752,18.61,89.06,0,9,6,0,1,0,0,0,0
500739,57,2025-08-27T14:54:00Z,5.139,23.05,49.51,0,7,8,0,0,0,0,0,0
500740,57,2025-08-27T15:09:00Z,4.686,22.41,38.89,0,7,8,0,0,0,0,0,0
500741,57,2025-08-27T15:24:00Z,4.081,23.81,59.36,0,6,9,1,0,0,0,0,0
500742,57,2025-08-27T15:39:00Z,5.271,17.83,63.48,1,9,6,0,0,0,0,0,0
500743,57,2025-08-27T15:54:00Z,4.847,17.09,74.89,0,8,7,0,0,0,0,0,0
500744,57,2025-08-27T16:09:00Z,5.381,19.95,75.35,0,9,6,0,0,0,0,0,0
500745,57,2025-08-27T16:24:00Z,6.617,67.44,48.15,0,0,15,0,1,0,0,1,0
500746,57,2025-08-27T16:39:00Z,5.584,64.34,51.3,0,0,15,0,0,0,0,0,0
500747,57,2025-08-27T16:54:00Z,6.554,88.64,74.76,0,0,15,0,0,0,0,0,0
500748,57,2025-08-27T17:09:00Z,7.239,75.01,21.04,2,0,15,0,0,0,0,0,1
500749,57,2025-08-27T17:24:00Z,7.077,85.93,39.52,0,0,15,0,0,0,0,0,0
500750,57,2025-08-27T17:39:00Z,6.029,79.07,60.5,0,0,15,0,0,0,0,0,0
500751,57,2025-08-27T17:54:00Z,7.789,80.81,54.0,1,0,15,0,0,0,0,1,0
500752,57,2025-08-27T18:09:00Z,7.114,85.0,68.24,0,0,15,0,0,0,0,0,0
500753,57,2025-08-27T18:24:00Z,7.064,80.31,56.66,0,0,15,1,0,0,0,0,0
500754,57,2025-08-27T18:39:00Z,6.516,84.83,36.42,0,0,15,0,1,0,0,0,0
500755,57,2025-08-27T18:54:00Z,6.103,69.25,53.95,0,0,15,0,0,0,0,1,0
500756,57,2025-08-27T19:09:00Z,5.041,23.04,17.78,0,2,13,0,0,0,0,0,0
500757,57,2025-08-27T19:24:00Z,5.08,34.87,51.4,0,2,13,0,0,0,0,0,0
500758,57,2025-08-27T19:39:00Z,4.789,22.74,37.58,0,3,12,1,0,0,0,0,0
500759,57,2025-08-27T19:54:00Z,4.378,30.1,60.25,0,3,12,0,0,0,0,0,0
500760,57,2025-08-27T20:09:00Z,5.295,27.56,148.63,0,2,13,22,16,0,0,0,0
500761,57,2025-08-27T20:24:00Z,4.923,26.79,209.74,1,3,12,9,16,0,0,0,0
500762,57,2025-08-27T20:39:00Z,5.47,29.46,193.42,0,3,12,19,12,0,0,0,0
500763,57,2025-08-27T20:54:00Z,4.905,23.75,166.52,0,3,12,22,6,0,0,0,0
500764,57,2025-08-27T21:09:00Z,4.8,31.43,163.19,0,3,12,11,17,0,0,0,0
500765,57,2025-08-27T21:24:00Z,5.246,23.91,191.85,0,3,12,13,7,0,0,0,0
500766,57,2025-08-27T21:39:00Z,5.419,19.34,228.66,0,3,12,24,17,1,0,0,0
500767,57,2025-08-27T21:54:00Z,4.569,21.32,200.88,0,3,12,8,6,0,0,0,0
500768,57,2025-08-27T22:09:00Z,4.114,22.72,200.7,0,3,12,18,14,0,0,0,0
500769,57,2025-08-27T22:24:00Z,4.973,27.28,223.97,0,3,12,19,14,0,0,0,0
500770,57,2025-08-27T22:39:00Z,4.819,25.03,187.94,0,3,12,17,12,0,0,0,0
500771,57,2025-08-27T22:54:00Z,5.239,31.72,61.65,0,3,12,0,0,0,0,1,0
500772,57,2025-08-27T23:09:00Z,5.403,26.94,48.44,0,2,13,0,0,0,0,0,0
500773,57,2025-08-27T23:24:00Z,4.569,31.62,7.91,0,3,12,0,0,1,0,0,0
500774,57,2025-08-27T23:39:00Z,5.324,30.28,60.48,0,3,12,0,0,0,1,0,0
500775,57,2025-08-27T23:54:00Z,7.923,7.02,79.03,0,15,0,0,0,21,6,0,0
500776,57,2025-08-28T00:09:00Z,6.692,4.69,68.03,0,15,0,0,0,15,16,0,0
500777,57,2025-08-28T00:24:00Z,6.832,5.71,45.91,0,15,0,1,0,16,15,0,0
500778,57,2025-08-28T00:39:00Z,8.997,9.42,53.75,0,15,0,0,0,22,16,0,0
500779,57,2025-08-28T00:54:00Z,7.153,9.3,62.05,0,15,0,1,0,12,15,0,0
500780,57,2025-08-28T01:09:00Z,6.351,5.22,66.25,0,15,0,0,0,12,11,0,0
500781,57,2025-08-28T01:24:00Z,6.157,8.41,69.14,0,15,0,0,0,21,9,0,0
500782,57,2025-08-28T01:39:00Z,6.276,6.23,46.04,0,15,0,0,0,11,14,0,0
500783,57,2025-08-28T01:54:00Z,6.314,4.63,64.76,0,15,0,0,0,16,17,0,0
500784,57,2025-08-28T02:09:00Z,8.154,3.32,49.16,0,15,0,0,0,12,17,0,0
500785,57,2025-08-28T02:24:00Z,6.73,9.07,38.91,0,15,0,1,0,23,6,0,0
500786,57,2025-08-28T02:39:00Z,5.327,23.28,63.91,0,2,13,0,1,0,0,0,0
500787,57,2025-08-28T02:54:00Z,4.824,24.03,61.74,0,2,13,0,0,0,0,0,0
500788,57,2025-08-28T03:09:00Z,5.394,31.14,42.7,0,2,13,0,0,0,0,0,0
500789,57,2025-08-28T03:24:00Z,4.345,23.63,73.31,0,2,13,0,0,0,0,0,0
500790,57,2025-08-28T03:39:00Z,5.364,27.98,74.02,0,2,13,0,0,0,1,15,5
500791,57,2025-08-28T03:54:00Z,5.159,30.78,60.61,0,3,12,0,0,0,0,15,8
500792,57,2025-08-28T04:09:00Z,5.16,21.97,53.81,0,2,13,0,1,0,1,20,6
500793,57,2025-08-28T04:24:00Z,5.828,31.93,61.16,0,2,13,0,0,0,0,13,8
500794,57,2025-08-28T04:39:00Z,4.9,24.79,43.21,0,3,12,0,0,0,0,11,10
500795,57,2025-08-28T04:54:00Z,4.894,34.02,39.34,0,3,12,0,0,0,0,16,6
500796,57,2025-08-28T05:09:00Z,5.128,22.29,67.89,0,2,13,0,0,0,0,0,0
500797,57,2025-08-28T05:24:00Z,4.77,31.09,35.25,0,2,13,0,0,0,0,0,0
500798,57,2025-08-28T05:39:00Z,4.628,30.38,77.08,0,3,12,0,0,0,0,0,0
500799,57,2025-08-28T05:54:00Z,4.807,33.14,47.1,1,2,13,1,0,0,0,0,0
500800,67,2025-08-27T05:06:00Z,10.198,22.63,38.12,0,3,12,0,0,0,0,0,0
500801,67,2025-08-27T05:21:00Z,11.764,23.32,30.48,0,3,12,0,0,0,0,0,0
500802,67,2025-08-27T05:36:00Z,11.609,26.95,78.07,0,3,12,0,0,0,1,0,0
500803,67,2025-08-27T05:51:00Z,12.092,22.97,44.32,0,3,12,0,0,0,0,0,0
500804,67,2025-08-27T06:06:00Z,10.604,29.51,61.28,0,2,13,0,0,0,0,1,0
500805,67,2025-08-27T06:21:00Z,10.694,31.03,76.88,0,3,12,0,0,0,0,1,0
500806,67,2025-08-27T06:36:00Z,9.303,25.54,66.79,0,2,13,0,0,0,0,0,0
500807,67,2025-08-27T06:51:00Z,10.32,29.93,68.8,0,2,13,0,0,0,0,0,0
500808,67,2025-08-27T07:06:00Z,10.818,31.96,81.36,0,2,13,0,0,0,0,0,0
500809,67,2025-08-27T07:21:00Z,13.573,23.64,104.97,0,2,13,1,0,1,0,0,0
500810,67,2025-08-27T07:36:00Z,20.464,83.0,60.54,0,2,13,0,0,0,0,0,0
500811,67,2025-08-27T07:51:00Z,22.758,73.87,66.13,0,0,15,0,0,0,0,0,0
500812,67,2025-08-27T08:06:00Z,24.159,84.48,99.12,0,1,14,0,0,0,0,0,0
500813,67,2025-08-27T08:21:00Z,20.463,88.03,55.71,0,1,14,0,0,0,0,0,0
500814,67,2025-08-27T08:36:00Z,20.872,83.8,39.87,0,1,14,0,0,0,0,0,0
500815,67,2025-08-27T08:51:00Z,25.041,74.09,56.49,0,0,15,0,0,0,0,0,0
500816,67,2025-08-27T09:06:00Z,23.271,92.05,75.04,0,2,13,0,0,0,0,0,0
500817,67,2025-08-27T09:21:00Z,24.104,71.08,70.91,0,3,12,0,0,0,0,0,0
500818,67,2025-08-27T09:36:00Z,23.771,85.66,46.52,0,0,15,0,0,0,0,0,0
500819,67,2025-08-27T09:51:00Z,23.591,79.83,54.22,0,1,14,1,0,0,0,0,0
500820,67,2025-08-27T10:06:00Z,19.642,82.62,16.91,0,3,12,0,0,0,0,0,0
500821,67,2025-08-27T10:21:00Z,10.345,15.89,14.32,1,6,9,0,0,0,1,0,0
500822,67,2025-08-27T10:36:00Z,10.528,13.9,68.72,0,8,7,0,0,0,0,1,0
500823,67,2025-08-27T10:51:00Z,10.824,21.46,70.62,0,9,6,0,0,0,0,0,0
500824,67,2025-08-27T11:06:00Z,13.299,23.86,89.04,0,6,9,0,0,0,0,0,0
500825,67,2025-08-27T11:21:00Z,11.176,16.13,32.0,0,6,9,0,0,0,0,1,0
500826,67,2025-08-27T11:36:00Z,12.937,24.24,21.95,0,8,7,0,0,0,1,0,0
500827,67,2025-08-27T11:51:00Z,10.54,27.2,12.88,0,8,7,0,0,0,0,0,0
